cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000125,.000025,,14,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.001625,.000075,,139,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00425,.0003,,138,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00105,.000075,,137,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0013,.000075,,136,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002875,.00015,,135,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.001325,.00025,,134,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.001275,0,,133,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.007575,.00015,,132,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.003375,.0001,,131,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0011,.00035,,130,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000225,0,,13,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002125,.000025,,129,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002225,.000025,,128,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000975,.00005,,127,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.01205,.000075,,126,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.019375,.00015,,125,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00135,.000075,,124,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.004775,.000075,,123,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.011375,.00005,,122,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00155,.000025,,121,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0023,0,,120,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000125,.000025,,12,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0062,.00015,,119,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00185,.00015,,118,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00355,.00005,,117,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0056,.000025,,116,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0031,.000125,,115,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002,0,,114,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00505,.000025,,113,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.003125,.00005,,112,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0028,.000075,,111,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0041,0,,110,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0001,0,,11,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00305,0,,109,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002,.000025,,108,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.003125,0,,107,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00245,0,,106,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.001925,.00005,,105,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.0021,.000125,,104,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.004325,0,,103,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00195,0,,102,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00155,.000125,,101,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.002525,.000025,,100,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000075,0,,10,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.00035,0,,1,16:44:03  4 Sep 2020,40000
2020,President,polls-plus,9/4/2020,Trump,Biden,"",.000075,0,,0,16:44:03  4 Sep 2020,40000
